impactMethodName;impactMethodId;categoryName;categoryId;indicatorName;indicatorId;indicatorUnitName;gC
EDIP;e8284674-0058-46e2-aa36-9ff901113a01;resource consumption;de51c68c-06df-483c-abe4-9ff901113aaf;non-renewable resources, molybdenum;406989f5-07ae-44fe-aaf8-9ff901113aaf;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here.
EDIP;e8284674-0058-46e2-aa36-9ff901113a01;resource consumption;13f71f17-3a9d-4a55-9b4d-9ff901113b78;non-renewable resources, zinc;df6f5a09-a4b9-46dc-9caf-9ff901113b79;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here.
EDIP;e8284674-0058-46e2-aa36-9ff901113a01;resource consumption;4d0d1bdb-af76-4c4f-a396-9ff901113b7d;non-renewable resources, tantalum;bef80f16-bd0e-4ac4-aacc-9ff901113b7e;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here.
EDIP;e8284674-0058-46e2-aa36-9ff901113a01;resource consumption;c39392bb-1b69-4f3b-82e8-9ff901113bb6;non-renewable resources, manganese;ca362406-90f7-4d09-a27e-9ff901113bb7;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;1c7f53c0-c9e7-4369-a748-9ff901113195;non-renewable resources, molybdenum w/o LT;c11b9913-234a-4903-b8ec-9ff901113195;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;a107bba2-4e88-42fd-8a4b-9ff9011131a0;nutrient enrichment, combined potential w/o LT;f5fe7cc8-c9b5-4ce6-b12d-9ff9011131a0;kg NO3-;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;8ec892f8-c115-4afb-897a-9ff901113220;non-renewable resources, platinum w/o LT;0fb95427-2db9-42d9-9b21-9ff901113221;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;f89b925e-2ef3-4328-bd94-9ff9011132c6;non-renewable resources, copper w/o LT;45f03ecf-2023-4fba-b41e-9ff9011132c7;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;292e542e-b113-4ca0-8252-9ff901113397;non-renewable resources, manganese w/o LT;f604e414-d192-4606-90fd-9ff901113397;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;da5ff4d1-1379-4f19-a5a4-9ff9011133ac;global warming, GWP 500a w/o LT;95a6841e-6005-4ab8-9297-9ff9011133ac;kg CO2-Eq;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;f2cd0844-e4a0-48ac-a922-9ff901113182;stratospheric ozone depletion, ODP steady state w/o LT;56d96205-283e-4a21-8509-9ff901113183;kg CFC-11-Eq;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;14100c8c-7f62-4a3b-b6de-9ff901113199;land filling, slag and ashes w/o LT;fec91be7-4df9-4035-8180-9ff90111319a;kg waste;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;7bf07cb0-416e-4244-92bb-9ff9011132ca;human toxicity, via surface water w/o LT;bc26ba0e-90e1-4f90-acea-9ff9011132d0;m3 water;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;5ddcfb41-448e-4b2a-aa47-9ff901113424;human toxicity, via air w/o LT;f5cd0cb6-c98d-468e-a70f-9ff901113425;m3 air;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;0dcffa10-023f-4475-8374-9ff90111345c;global warming, GWP 100a w/o LT;3039b548-8c9a-442a-a4f8-9ff90111345d;kg CO2-Eq;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;77f4970d-196b-4f70-806e-9ff901113321;ecotoxicity, chronic, in soil w/o LT;2297ed35-3890-4ab2-8195-9ff901113321;m3 soil;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;8105c5ee-5ac5-4e1d-a17c-9ff90111345b;non-renewable resources, oil w/o LT;97e0aebb-87c0-4d4d-9738-9ff90111345c;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;6317d472-5865-4e99-80b6-9ff90111331f;land filling, bulk waste w/o LT;79ef1298-eeb6-4ede-9b35-9ff901113320;kg waste;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;8e29e6b4-0cb3-4600-b6c1-9ff901113369;non-renewable resources, cadmium w/o LT;fbfc0ee0-cd2c-4ab3-86bd-9ff901113369;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;82c8d35b-6d4a-4e6b-a4e9-9ff9011133f0;global warming, GWP 20a w/o LT;a8eea2b8-2a9d-41e4-af41-9ff9011133f1;kg CO2-Eq;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;0a832975-e666-44c4-a0c5-9ff9011133ab;land filling, radioactive waste w/o LT;8fa99ab6-3154-42ed-a528-9ff9011133ab;kg waste;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;9f995f42-86ae-48d5-8e84-9ff9011132c3;nutrient enrichment, separate P potential w/o LT;ebfbcd4c-c882-4fba-9c0a-9ff9011132c3;kg P;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;2a7929da-6667-44e5-81f5-9ff9011131b9;human toxicity, via soil w/o LT;16b38919-d891-4fa4-b91a-9ff9011131b9;m3 soil;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;environmental impact w/o LT;90027ba3-1abc-49fe-ab3c-9ff901113177;stratospheric ozone depletion, ODP 5a w/o LT;98b00572-41b9-4b46-b4f7-9ff901113177;kg CFC-11-Eq;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;50c0eaa4-43fe-42cd-8f54-9ff901113368;non-renewable resources, tantalum w/o LT;9bb813d9-32dc-490e-9ec5-9ff901113368;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
EDIP w/o LT;0dcac2ef-75da-4bb4-a07a-9ff901113177;resource consumption w/o LT;779ad503-4913-49e2-8a95-9ff90111318d;non-renewable resources, aluminium w/o LT;bc1e1d69-3692-4881-b6eb-9ff90111318d;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of longterm emissions.
