Exporting,Importing,Item,Value,VWC,VWT
Canada,Rwanda,Wheat,4000.0,1620,6480000.0
Canada,Saint Lucia,Wheat,2649.0,1620,4291380.0
Canada,Senegal,Wheat,10000.0,1620,16200000.0
Canada,Sierra Leone,Wheat,504.0,1620,816480.0
Canada,Singapore,Wheat,27095.0,1620,43893900.0
Canada,Spain,Wheat,253061.0,1620,409958820.0
Canada,Sri Lanka,Wheat,22000.0,1620,35640000.0
Canada,Sudan,Wheat,43997.0,1620,71275140.0
Canada,Thailand,Wheat,225370.0,1620,365099400.0
Canada,Togo,Wheat,41509.0,1620,67244580.0
Canada,Tunisia,Wheat,163569.0,1620,264981780.0
Canada,Türkiye,Wheat,306.0,1620,495720.0
Canada,Uganda,Wheat,4500.0,1620,7290000.0
Canada,United Arab Emirates,Wheat,197912.0,1620,320617440.0
Canada,United Kingdom of Great Britain and Northern Ireland,Wheat,439235.65,1620,711561753.0
Canada,United Republic of Tanzania,Wheat,36300.0,1620,58806000.0
Canada,United States of America,Wheat,1681087.0,1620,2723360940.0
Canada,Venezuela (Bolivarian Republic of),Wheat,232840.0,1620,377200800.0
Canada,Viet Nam,Wheat,20708.0,1620,33546960.0
Chile,Paraguay,Wheat,52.3,1620,84726.0
Chile,Peru,Wheat,2.04,1620,3304.8
"China, mainland",Somalia,Wheat,791.0,1620,1281420.0
"China, mainland",Uzbekistan,Wheat,0.58,1620,939.5999999999999
Croatia,North Macedonia,Wheat,835.5,1620,1353510.0
Croatia,Poland,Wheat,695.21,1620,1126240.2
Croatia,Republic of Moldova,Wheat,21.6,1620,34992.0
Croatia,Romania,Wheat,663.22,1620,1074416.4000000001
Croatia,Serbia,Wheat,3345.18,1620,5419191.6
Croatia,Slovakia,Wheat,189.49,1620,306973.8
Croatia,Slovenia,Wheat,60541.06,1620,98076517.2
Croatia,Sweden,Wheat,0.0,1620,0.0
Croatia,Türkiye,Wheat,17.0,1620,27540.0
Cyprus,United Kingdom of Great Britain and Northern Ireland,Wheat,1.25,1620,2025.0
Czechia,Netherlands (Kingdom of the),Wheat,30462.18,1620,49348731.6
Czechia,Poland,Wheat,179014.33,1620,290003214.59999996
Czechia,Republic of Moldova,Wheat,4.0,1620,6480.0
Czechia,Romania,Wheat,6.6,1620,10692.0
Czechia,Russian Federation,Wheat,0.2,1620,324.0
Czechia,Serbia,Wheat,2.82,1620,4568.4
Czechia,Slovakia,Wheat,7092.11,1620,11489218.2
Czechia,Spain,Wheat,0.01,1620,16.2
Czechia,Switzerland,Wheat,19101.15,1620,30943863.000000004
Czechia,Türkiye,Wheat,0.3,1620,486.0
Czechia,Ukraine,Wheat,77.28,1620,125193.6
Czechia,United Kingdom of Great Britain and Northern Ireland,Wheat,55.46,1620,89845.2
Denmark,Netherlands (Kingdom of the),Wheat,61124.86,1620,99022273.2
Denmark,North Macedonia,Wheat,0.0,1620,0.0
Denmark,Norway,Wheat,29721.84,1620,48149380.8
Denmark,Poland,Wheat,7584.73,1620,12287262.6
Denmark,Portugal,Wheat,23993.25,1620,38869065.0
Denmark,Romania,Wheat,8.21,1620,13300.2
Denmark,Singapore,Wheat,0.01,1620,16.2
Denmark,Slovakia,Wheat,2.1,1620,3402.0
Denmark,Slovenia,Wheat,26.51,1620,42946.200000000004
Denmark,Spain,Wheat,87476.91,1620,141712594.20000002
Denmark,Sweden,Wheat,33164.47,1620,53726441.4
Denmark,Switzerland,Wheat,10.18,1620,16491.6
Denmark,Ukraine,Wheat,9.03,1620,14628.599999999999
Denmark,United Kingdom of Great Britain and Northern Ireland,Wheat,9352.75,1620,15151455.0
Dominican Republic,Spain,Wheat,1.16,1620,1879.1999999999998
Dominican Republic,United States of America,Wheat,0.93,1620,1506.6000000000001
Egypt,Bahrain,Wheat,0.07,1620,113.4
Egypt,Canada,Wheat,0.58,1620,939.5999999999999
Estonia,Algeria,Wheat,60282.0,1620,97656840.0
Estonia,Angola,Wheat,31980.16,1620,51807859.2
Estonia,Belgium,Wheat,31601.42,1620,51194300.4
Estonia,Cameroon,Wheat,74516.0,1620,120715920.0
Estonia,Congo,Wheat,19799.22,1620,32074736.400000002
Estonia,Denmark,Wheat,1080.24,1620,1749988.8
Finland,Chile,Wheat,0.01,1620,16.2
France,Albania,Wheat,0.15,1620,243.0
France,Algeria,Wheat,2180327.66,1620,3532130809.2000003
France,Angola,Wheat,154516.75,1620,250317135.0
France,Argentina,Wheat,2.73,1620,4422.6
France,Austria,Wheat,160.8,1620,260496.00000000003
France,Belgium,Wheat,2348487.4,1620,3804549588.0
France,Bosnia and Herzegovina,Wheat,1.6,1620,2592.0
France,Brazil,Wheat,106.3,1620,172206.0
France,Bulgaria,Wheat,561.91,1620,910294.2
France,Burkina Faso,Wheat,193530.54,1620,313519474.8
France,Cameroon,Wheat,333432.87,1620,540161249.4
France,Canada,Wheat,0.01,1620,16.2
France,Central African Republic,Wheat,0.02,1620,32.4
France,Chile,Wheat,0.03,1620,48.6
France,"China, Hong Kong SAR",Wheat,0.04,1620,64.8
France,"China, mainland",Wheat,1539629.5,1620,2494199790.0
France,"China, Taiwan Province of",Wheat,958.43,1620,1552656.5999999999
France,Colombia,Wheat,33000.0,1620,53460000.0
France,Congo,Wheat,53598.63,1620,86829780.6
France,Côte d'Ivoire,Wheat,326308.76,1620,528620191.2
France,Croatia,Wheat,113.47,1620,183821.4
France,Cuba,Wheat,190250.0,1620,308205000.0
France,Czechia,Wheat,451.47,1620,731381.4
France,Democratic Republic of the Congo,Wheat,29046.92,1620,47056010.4
France,Denmark,Wheat,4433.22,1620,7181816.4
France,Dominican Republic,Wheat,0.01,1620,16.2
Georgia,Austria,Wheat,0.03,1620,48.6
Germany,Algeria,Wheat,294930.05,1620,477786681.0
Germany,Angola,Wheat,33000.0,1620,53460000.0
Germany,Austria,Wheat,31107.61,1620,50394328.2
Germany,Belarus,Wheat,1046.03,1620,1694568.5999999999
Germany,Belgium,Wheat,581001.19,1620,941221927.8
Germany,Bulgaria,Wheat,53.71,1620,87010.2
Germany,Cameroon,Wheat,22986.22,1620,37237676.4
Germany,Chile,Wheat,1.15,1620,1862.9999999999998
Germany,Croatia,Wheat,4.29,1620,6949.8
Germany,Cuba,Wheat,74275.08,1620,120325629.60000001
Germany,Cyprus,Wheat,0.25,1620,405.0
Germany,Czechia,Wheat,397.86,1620,644533.2000000001
Germany,Democratic Republic of the Congo,Wheat,66599.63,1620,107891400.60000001
Germany,Denmark,Wheat,33337.49,1620,54006733.8
Ghana,Belgium,Wheat,0.99,1620,1603.8
Greece,Albania,Wheat,328.76,1620,532591.2
Greece,Belgium,Wheat,0.01,1620,16.2
Greece,Bulgaria,Wheat,20.04,1620,32464.8
Greece,Cyprus,Wheat,3494.46,1620,5661025.2
Hungary,Albania,Wheat,389.15,1620,630423.0
Hungary,Austria,Wheat,554971.68,1620,899054121.6
Hungary,Bosnia and Herzegovina,Wheat,120042.37,1620,194468639.4
Hungary,Bulgaria,Wheat,2247.8,1620,3641436.0000000005
Hungary,Croatia,Wheat,44116.66,1620,71468989.2
Hungary,Czechia,Wheat,21.58,1620,34959.6
Hungary,Denmark,Wheat,196.91,1620,318994.2
Iceland,Denmark,Wheat,0.01,1620,16.2
India,Afghanistan,Wheat,37242.01,1620,60332056.2
India,Angola,Wheat,454.76,1620,736711.2
India,Australia,Wheat,0.0,1620,0.0
India,Bahrain,Wheat,342.77,1620,555287.4
India,Bangladesh,Wheat,2362527.84,1620,3827295100.7999997
India,Barbados,Wheat,2.0,1620,3240.0
India,Benin,Wheat,0.6,1620,972.0
India,Bhutan,Wheat,2491.0,1620,4035420.0
India,Brunei Darussalam,Wheat,0.53,1620,858.6
India,Burundi,Wheat,0.4,1620,648.0
India,Cambodia,Wheat,75.0,1620,121500.0
India,Canada,Wheat,1.33,1620,2154.6
India,"China, Hong Kong SAR",Wheat,13.59,1620,22015.8
India,"China, mainland",Wheat,3.0,1620,4860.0
India,"China, Taiwan Province of",Wheat,12244.5,1620,19836090.0
India,Côte d'Ivoire,Wheat,3.65,1620,5913.0
India,Democratic Republic of the Congo,Wheat,0.5,1620,810.0
India,Djibouti,Wheat,92570.59,1620,149964355.79999998
Iran (Islamic Republic of),Austria,Wheat,2.93,1620,4746.6
Israel,Albania,Wheat,7.67,1620,12425.4
Israel,Australia,Wheat,1.53,1620,2478.6
Israel,Azerbaijan,Wheat,3.83,1620,6204.6
Israel,Brazil,Wheat,1.53,1620,2478.6
Israel,"China, Hong Kong SAR",Wheat,0.77,1620,1247.4
Israel,Colombia,Wheat,3.07,1620,4973.4
Israel,Cyprus,Wheat,1.53,1620,2478.6
Israel,Democratic Republic of the Congo,Wheat,0.77,1620,1247.4
Israel,Denmark,Wheat,3.83,1620,6204.6
Italy,Albania,Wheat,4597.19,1620,7447447.8
Italy,Algeria,Wheat,156223.34,1620,253081810.79999998
Italy,Argentina,Wheat,27.0,1620,43740.0
Italy,Austria,Wheat,662.47,1620,1073201.4000000001
Italy,Belgium,Wheat,584.27,1620,946517.4
Italy,Bosnia and Herzegovina,Wheat,1.2,1620,1944.0
Italy,Bulgaria,Wheat,685.9,1620,1111158.0
Italy,Costa Rica,Wheat,0.48,1620,777.6
Italy,Croatia,Wheat,52.88,1620,85665.6
Italy,Cyprus,Wheat,104.65,1620,169533.0
Italy,Czechia,Wheat,25.02,1620,40532.4
Italy,Denmark,Wheat,1439.68,1620,2332281.6
Kazakhstan,Afghanistan,Wheat,686729.7,1620,1112502114.0
Kazakhstan,Azerbaijan,Wheat,291621.1,1620,472426181.99999994
Kazakhstan,Belgium,Wheat,420.0,1620,680400.0
Kazakhstan,"China, mainland",Wheat,36566.1,1620,59237082.0
Kenya,Burundi,Wheat,40.41,1620,65464.2
Kenya,Cameroon,Wheat,0.2,1620,324.0
Lao People's Democratic Republic,Angola,Wheat,2789.1,1620,4518342.0
Latvia,Angola,Wheat,106913.98,1620,173200647.6
Latvia,Benin,Wheat,39000.0,1620,63180000.0
Latvia,Cameroon,Wheat,9900.0,1620,16038000.0
Latvia,Congo,Wheat,9900.0,1620,16038000.0
Latvia,Democratic Republic of the Congo,Wheat,48512.62,1620,78590444.4
Latvia,Denmark,Wheat,5085.95,1620,8239239.0
Lebanon,Canada,Wheat,0.25,1620,405.0
Lithuania,Angola,Wheat,18689.8,1620,30277476.0
Lithuania,Austria,Wheat,504.8,1620,817776.0
Lithuania,Belgium,Wheat,5729.14,1620,9281206.8
Lithuania,Benin,Wheat,6000.0,1620,9720000.0
Lithuania,Congo,Wheat,28169.02,1620,45633812.4
Lithuania,Côte d'Ivoire,Wheat,70947.81,1620,114935452.2
Lithuania,Croatia,Wheat,4.5,1620,7290.0
Lithuania,Czechia,Wheat,13.5,1620,21870.0
Lithuania,Denmark,Wheat,3623.37,1620,5869859.399999999
Luxembourg,Belgium,Wheat,2804.97,1620,4544051.399999999
Luxembourg,Croatia,Wheat,24.02,1620,38912.4
Madagascar,Comoros,Wheat,0.09,1620,145.79999999999998
Mexico,Algeria,Wheat,84684.29,1620,137188549.79999998
Namibia,Angola,Wheat,38.83,1620,62904.6
Egypt,Senegal,Wheat,0.22,1620,356.4
El Salvador,Nicaragua,Wheat,63.48,1620,102837.59999999999
Estonia,Netherlands (Kingdom of the),Wheat,3618.62,1620,5862164.399999999
Estonia,Nigeria,Wheat,107311.04,1620,173843884.79999998
Estonia,Saudi Arabia,Wheat,61065.7,1620,98926434.0
Estonia,Sweden,Wheat,84.0,1620,136080.0
Estonia,United Kingdom of Great Britain and Northern Ireland,Wheat,9275.04,1620,15025564.8
Eswatini,South Africa,Wheat,29.4,1620,47628.0
Ethiopia,United States of America,Wheat,0.03,1620,48.6
Finland,New Zealand,Wheat,0.02,1620,32.4
Finland,Nigeria,Wheat,50600.0,1620,81972000.0
Finland,Norway,Wheat,62.02,1620,100472.40000000001
Finland,Russian Federation,Wheat,0.18,1620,291.59999999999997
Finland,Sweden,Wheat,0.01,1620,16.2
Finland,United Kingdom of Great Britain and Northern Ireland,Wheat,0.01,1620,16.2
France,Netherlands (Kingdom of the),Wheat,2043297.83,1620,3310142484.6
France,New Caledonia,Wheat,6.61,1620,10708.2
France,Niger,Wheat,0.12,1620,194.4
France,Nigeria,Wheat,8753.0,1620,14179860.0
France,Norway,Wheat,2204.76,1620,3571711.2
France,Pakistan,Wheat,234297.9,1620,379562598.0
France,Poland,Wheat,10577.71,1620,17135890.2
France,Portugal,Wheat,640752.86,1620,1038019633.1999999
France,Qatar,Wheat,1.0,1620,1620.0
France,Republic of Korea,Wheat,1762.71,1620,2855590.2
France,Republic of Moldova,Wheat,1.95,1620,3159.0
France,Romania,Wheat,848.53,1620,1374618.5999999999
France,Russian Federation,Wheat,176.26,1620,285541.2
France,Senegal,Wheat,266676.32,1620,432015638.40000004
France,Serbia,Wheat,133.07,1620,215573.4
France,Singapore,Wheat,528.54,1620,856234.7999999999
France,Slovakia,Wheat,256.6,1620,415692.00000000006
France,Slovenia,Wheat,1.68,1620,2721.6
France,Spain,Wheat,1485814.5,1620,2407019490.0
France,Sweden,Wheat,3334.74,1620,5402278.8
France,Switzerland,Wheat,248767.29,1620,403003009.8
France,Togo,Wheat,16500.0,1620,26730000.0
France,Tunisia,Wheat,168549.19,1620,273049687.8
France,Türkiye,Wheat,33.16,1620,53719.2
France,Ukraine,Wheat,11.07,1620,17933.4
France,United Arab Emirates,Wheat,0.75,1620,1215.0
France,United Kingdom of Great Britain and Northern Ireland,Wheat,289370.39,1620,468780031.8
France,United States of America,Wheat,16500.01,1620,26730016.2
France,Viet Nam,Wheat,198.98,1620,322347.6
France,Yemen,Wheat,325525.71,1620,527351650.20000005
Germany,Netherlands (Kingdom of the),Wheat,923104.67,1620,1495429565.4
Germany,Nigeria,Wheat,211001.31,1620,341822122.2
Germany,Norway,Wheat,66831.81,1620,108267532.2
Germany,Poland,Wheat,3431.26,1620,5558641.2
Germany,Portugal,Wheat,29708.57,1620,48127883.4
Germany,Republic of Korea,Wheat,1271.0,1620,2059020.0
Germany,Republic of Moldova,Wheat,0.64,1620,1036.8
Germany,Romania,Wheat,677.06,1620,1096837.2
Germany,Russian Federation,Wheat,465.17,1620,753575.4
Germany,Rwanda,Wheat,6900.0,1620,11178000.0
Germany,Saudi Arabia,Wheat,261474.24,1620,423588268.8
Germany,Senegal,Wheat,5500.0,1620,8910000.0
Germany,Slovakia,Wheat,103.85,1620,168237.0
Germany,Slovenia,Wheat,89.46,1620,144925.19999999998
Germany,South Africa,Wheat,143154.26,1620,231909901.20000002
Germany,Spain,Wheat,40707.46,1620,65946085.199999996
Germany,Sudan,Wheat,51619.03,1620,83622828.6
Germany,Suriname,Wheat,21247.81,1620,34421452.2
Germany,Sweden,Wheat,38318.74,1620,62076358.8
Germany,Switzerland,Wheat,139536.94,1620,226049842.8
Germany,Uganda,Wheat,16500.0,1620,26730000.0
Germany,Ukraine,Wheat,206.32,1620,334238.39999999997
Germany,United Kingdom of Great Britain and Northern Ireland,Wheat,322849.39,1620,523016011.8
Germany,United Republic of Tanzania,Wheat,42302.35,1620,68529807.0
Germany,United States of America,Wheat,11.87,1620,19229.399999999998
Germany,Uruguay,Wheat,0.01,1620,16.2
Germany,Viet Nam,Wheat,22.96,1620,37195.200000000004
Ghana,United Kingdom of Great Britain and Northern Ireland,Wheat,0.59,1620,955.8
Ghana,United States of America,Wheat,3.19,1620,5167.8
Greece,Netherlands (Kingdom of the),Wheat,10803.85,1620,17502237.0
Greece,Poland,Wheat,0.05,1620,81.0
Greece,Serbia,Wheat,24.48,1620,39657.6
Greece,Slovakia,Wheat,163.8,1620,265356.0
Greece,South Africa,Wheat,0.68,1620,1101.6000000000001
Greece,Spain,Wheat,28.2,1620,45684.0
Greece,Sweden,Wheat,0.01,1620,16.2
Greece,Tunisia,Wheat,91238.57,1620,147806483.4
Greece,Türkiye,Wheat,1425.01,1620,2308516.2
Greece,United Kingdom of Great Britain and Northern Ireland,Wheat,0.0,1620,0.0
Greece,United States of America,Wheat,0.86,1620,1393.2
Guatemala,United States of America,Wheat,0.06,1620,97.2
Hungary,Netherlands (Kingdom of the),Wheat,15766.38,1620,25541535.599999998
Hungary,North Macedonia,Wheat,2458.79,1620,3983239.8
Hungary,Poland,Wheat,6854.23,1620,11103852.6
Hungary,Romania,Wheat,117589.36,1620,190494763.2
Hungary,Russian Federation,Wheat,0.56,1620,907.2
Hungary,Serbia,Wheat,7720.58,1620,12507339.6
Hungary,Slovakia,Wheat,4015.18,1620,6504591.6
Hungary,Slovenia,Wheat,51979.9,1620,84207438.0
Hungary,Sri Lanka,Wheat,223.1,1620,361422.0
Hungary,Switzerland,Wheat,8152.41,1620,13206904.2
Hungary,Ukraine,Wheat,23.36,1620,37843.2
Hungary,United Kingdom of Great Britain and Northern Ireland,Wheat,0.02,1620,32.4
Hungary,Uzbekistan,Wheat,0.1,1620,162.0
India,Netherlands (Kingdom of the),Wheat,0.39,1620,631.8000000000001
India,Nigeria,Wheat,38514.3,1620,62393166.00000001
India,Oman,Wheat,182544.32,1620,295721798.40000004
India,Philippines,Wheat,251503.1,1620,407435022.0
India,Portugal,Wheat,0.2,1620,324.0
India,Qatar,Wheat,83396.65,1620,135102573.0
India,Republic of Korea,Wheat,657464.8,1620,1065092976.0000001
India,Saudi Arabia,Wheat,915.2,1620,1482624.0
India,Senegal,Wheat,0.34,1620,550.8000000000001
India,Seychelles,Wheat,103.95,1620,168399.0
India,Sierra Leone,Wheat,2.0,1620,3240.0
India,Singapore,Wheat,3.82,1620,6188.4
India,Somalia,Wheat,3193.18,1620,5172951.6
India,South Africa,Wheat,21.95,1620,35559.0
India,Sri Lanka,Wheat,299530.96,1620,485240155.20000005
India,Sudan,Wheat,45000.0,1620,72900000.0
India,Thailand,Wheat,224792.74,1620,364164238.8
India,Türkiye,Wheat,55515.0,1620,89934300.0
India,Uganda,Wheat,131.0,1620,212220.0
India,United Arab Emirates,Wheat,557197.64,1620,902660176.8000001
India,United Kingdom of Great Britain and Northern Ireland,Wheat,49.08,1620,79509.59999999999
India,United Republic of Tanzania,Wheat,47066.45,1620,76247649.0
India,United States of America,Wheat,23.93,1620,38766.6
India,Viet Nam,Wheat,80890.0,1620,131041800.0
India,Yemen,Wheat,444883.0,1620,720710460.0
Indonesia,Singapore,Wheat,0.02,1620,32.4
Iran (Islamic Republic of),Netherlands (Kingdom of the),Wheat,0.38,1620,615.6
Iran (Islamic Republic of),Norway,Wheat,0.1,1620,162.0
Iran (Islamic Republic of),Türkiye,Wheat,0.2,1620,324.0
Iran (Islamic Republic of),United Arab Emirates,Wheat,11.1,1620,17982.0
Ireland,United Kingdom of Great Britain and Northern Ireland,Wheat,26696.95,1620,43249059.0
Israel,Netherlands (Kingdom of the),Wheat,1.53,1620,2478.6
Israel,Peru,Wheat,0.77,1620,1247.4
Israel,Republic of Korea,Wheat,0.77,1620,1247.4
Israel,Romania,Wheat,3.07,1620,4973.4
Israel,South Africa,Wheat,1.53,1620,2478.6
Israel,Spain,Wheat,0.77,1620,1247.4
Israel,United Kingdom of Great Britain and Northern Ireland,Wheat,1.53,1620,2478.6
Israel,United States of America,Wheat,35.27,1620,57137.4
Israel,Zimbabwe,Wheat,2.3,1620,3725.9999999999995
Italy,Netherlands (Kingdom of the),Wheat,11.63,1620,18840.600000000002
Italy,Poland,Wheat,6.5,1620,10530.0
Italy,Portugal,Wheat,4.09,1620,6625.8
Italy,Romania,Wheat,341.55,1620,553311.0
Italy,Russian Federation,Wheat,31.15,1620,50463.0
Italy,Saudi Arabia,Wheat,0.15,1620,243.0
Italy,Serbia,Wheat,24.0,1620,38880.0
Italy,Slovenia,Wheat,6.58,1620,10659.6
Italy,Spain,Wheat,242.9,1620,393498.0
Italy,Sweden,Wheat,0.2,1620,324.0
Italy,Switzerland,Wheat,2530.51,1620,4099426.2
Italy,Tunisia,Wheat,136631.19,1620,221342527.8
Italy,Türkiye,Wheat,43.83,1620,71004.59999999999
Italy,United Arab Emirates,Wheat,0.32,1620,518.4
Italy,United Kingdom of Great Britain and Northern Ireland,Wheat,104.9,1620,169938.0
Italy,United States of America,Wheat,454.25,1620,735885.0
Italy,Viet Nam,Wheat,0.75,1620,1215.0
Kazakhstan,Norway,Wheat,2660.0,1620,4309200.0
Kazakhstan,Poland,Wheat,14228.4,1620,23050008.0
Kazakhstan,Russian Federation,Wheat,45251.7,1620,73307754.0
Kazakhstan,Switzerland,Wheat,2077.8,1620,3366036.0000000005
Kazakhstan,Tajikistan,Wheat,986725.92,1620,1598495990.4
Kazakhstan,Türkiye,Wheat,110877.59,1620,179621695.79999998
Kazakhstan,Turkmenistan,Wheat,336546.0,1620,545204520.0
Kazakhstan,United Kingdom of Great Britain and Northern Ireland,Wheat,3000.0,1620,4860000.0
Kazakhstan,Uzbekistan,Wheat,2991129.6,1620,4845629952.0
Kenya,Uganda,Wheat,1420.0,1620,2300400.0
Kenya,United Kingdom of Great Britain and Northern Ireland,Wheat,0.13,1620,210.6
Kenya,United Republic of Tanzania,Wheat,59.85,1620,96957.0
Latvia,Netherlands (Kingdom of the),Wheat,186983.7,1620,302913594.0
Latvia,Nigeria,Wheat,731312.81,1620,1184726752.2
Latvia,Norway,Wheat,52374.05,1620,84845961.0
Latvia,Poland,Wheat,12.78,1620,20703.6
Latvia,Portugal,Wheat,15576.3,1620,25233606.0
Latvia,Saudi Arabia,Wheat,366231.7,1620,593295354.0
Latvia,Senegal,Wheat,37200.0,1620,60264000.0
Latvia,South Africa,Wheat,98935.01,1620,160274716.2
Latvia,Spain,Wheat,354062.78,1620,573581703.6
Latvia,Sweden,Wheat,370.0,1620,599400.0
Latvia,Togo,Wheat,11000.0,1620,17820000.0
Latvia,Türkiye,Wheat,33000.0,1620,53460000.0
Latvia,United Kingdom of Great Britain and Northern Ireland,Wheat,3783.36,1620,6129043.2
Latvia,United Republic of Tanzania,Wheat,88009.38,1620,142575195.6
Lebanon,Panama,Wheat,0.13,1620,210.6
Lebanon,Romania,Wheat,5357.1,1620,8678502.0
Lebanon,Türkiye,Wheat,2960.58,1620,4796139.6
Lesotho,South Africa,Wheat,26.86,1620,43513.2
Lithuania,Netherlands (Kingdom of the),Wheat,39109.6,1620,63357552.0
Lithuania,Nigeria,Wheat,894145.89,1620,1448516341.8
Lithuania,Norway,Wheat,31226.0,1620,50586120.0
Lithuania,Poland,Wheat,5338.72,1620,8648726.4
Lithuania,Portugal,Wheat,125.55,1620,203391.0
Lithuania,Russian Federation,Wheat,20.0,1620,32400.0
Lithuania,Saudi Arabia,Wheat,259982.56,1620,421171747.2
Lithuania,Senegal,Wheat,71556.95,1620,115922259.0
Lithuania,South Africa,Wheat,109224.17,1620,176943155.4
Lithuania,Spain,Wheat,278048.08,1620,450437889.6
Lithuania,Sudan,Wheat,65999.39,1620,106919011.8
Lithuania,Sweden,Wheat,5901.28,1620,9560073.6
Lithuania,Switzerland,Wheat,361.68,1620,585921.6
Lithuania,Uganda,Wheat,2500.0,1620,4050000.0
Lithuania,United Kingdom of Great Britain and Northern Ireland,Wheat,15295.39,1620,24778531.8
Lithuania,United Republic of Tanzania,Wheat,10899.62,1620,17657384.400000002
Luxembourg,Netherlands (Kingdom of the),Wheat,1828.73,1620,2962542.6
Malawi,United Republic of Tanzania,Wheat,105.0,1620,170100.0
Malaysia,Philippines,Wheat,300.0,1620,486000.0
Malaysia,Singapore,Wheat,13.5,1620,21870.0
Malaysia,Thailand,Wheat,124.8,1620,202176.0
Malaysia,Viet Nam,Wheat,271.0,1620,439020.0
Morocco,Spain,Wheat,0.01,1620,16.2
Mozambique,Zimbabwe,Wheat,2000.0,1620,3240000.0
Namibia,South Africa,Wheat,0.0,1620,0.0
New Zealand,Canada,Wheat,4.25,1620,6885.0
Nicaragua,Costa Rica,Wheat,0.44,1620,712.8
Nigeria,Benin,Wheat,0.62,1620,1004.4
Nigeria,Canada,Wheat,0.22,1620,356.4
North Macedonia,Albania,Wheat,131.44,1620,212932.8
North Macedonia,Canada,Wheat,0.32,1620,518.4
Paraguay,Brazil,Wheat,311607.0,1620,504803340.0
Paraguay,Chile,Wheat,5856.0,1620,9486720.0
Peru,Australia,Wheat,0.25,1620,405.0
Peru,Belgium,Wheat,1.9,1620,3078.0
Peru,Chile,Wheat,7.03,1620,11388.6
Poland,Angola,Wheat,122075.37,1620,197762099.4
Poland,Austria,Wheat,1552.64,1620,2515276.8000000003
Poland,Belarus,Wheat,289.81,1620,469492.2
Poland,Belgium,Wheat,42044.27,1620,68111717.39999999
Poland,Benin,Wheat,17353.95,1620,28113399.0
